frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,tcp.flags
1778268630.899873000,10.19.155.22,10.19.155.241,5000,55886,66,0x0012
1778268630.900659000,10.19.155.241,10.19.155.22,55886,5000,60,0x0010
1778268630.900660000,10.19.155.241,10.19.155.22,55886,5000,1851,0x0018
1778268630.900692000,10.19.155.22,10.19.155.241,5000,55886,54,0x0010
1778268630.901751000,10.19.155.22,10.19.155.241,5000,22162,2501,0x0018
1778268630.902050000,10.19.155.241,10.19.155.22,22162,5000,60,0x0010
1778268630.902951000,10.19.155.241,10.19.155.22,22162,5000,134,0x0018
1778268630.902952000,10.19.155.241,10.19.155.22,22162,5000,622,0x0018
1778268630.903145000,10.19.155.22,10.19.155.241,5000,22162,309,0x0018
1778268630.905672000,10.19.155.22,10.19.155.241,5000,55886,2501,0x0018
1778268630.909629000,10.19.155.241,10.19.155.22,55886,5000,60,0x0010
1778268630.909630000,10.19.155.241,10.19.155.22,55886,5000,134,0x0018
1778268630.909630000,10.19.155.241,10.19.155.22,55886,5000,660,0x0018
1778268630.909907000,10.19.155.22,10.19.155.241,5000,55886,309,0x0018
1778268630.912168000,10.19.155.22,10.19.155.241,5000,55886,7354,0x0018
1778268630.912723000,10.19.155.241,10.19.155.22,55886,5000,60,0x0010
1778268630.912724000,10.19.155.241,10.19.155.22,55886,5000,60,0x0010
1778268630.912724000,10.19.155.241,10.19.155.22,55886,5000,60,0x0010
1778268630.912754000,10.19.155.22,10.19.155.241,5000,55886,1239,0x0018
1778268630.913510000,10.19.155.241,10.19.155.22,55886,5000,60,0x0011
1778268630.913885000,10.19.155.22,10.19.155.241,5000,55886,78,0x0018
1778268630.914301000,10.19.155.22,10.19.155.241,5000,55886,54,0x0011
1778268630.914373000,10.19.155.241,10.19.155.22,55886,5000,60,0x0014
1778268630.916050000,10.19.155.22,10.19.155.241,5000,22162,727,0x0019
1778268630.916559000,10.19.155.241,10.19.155.22,22162,5000,60,0x0010
1778268630.917352000,10.19.155.241,10.19.155.22,22162,5000,60,0x0011
1778268630.917375000,10.19.155.22,10.19.155.241,5000,22162,54,0x0010
1778268633.895400000,10.19.155.241,10.19.155.22,7959,5000,66,0x0002
1778268633.895401000,10.19.155.241,10.19.155.22,28810,5000,66,0x0002
1778268633.895446000,10.19.155.22,10.19.155.241,5000,7959,66,0x0012
1778268633.895674000,10.19.155.22,10.19.155.241,5000,28810,66,0x0012
1778268633.897700000,10.19.155.241,10.19.155.22,7959,5000,60,0x0010
1778268633.897701000,10.19.155.241,10.19.155.22,28810,5000,60,0x0010
1778268633.897702000,10.19.155.241,10.19.155.22,7959,5000,2090,0x0018
1778268633.897703000,10.19.155.241,10.19.155.22,28810,5000,2090,0x0018
1778268633.897784000,10.19.155.22,10.19.155.241,5000,7959,54,0x0010
1778268633.897923000,10.19.155.22,10.19.155.241,5000,28810,54,0x0010
1778268633.898709000,10.19.155.22,10.19.155.241,5000,7959,1383,0x0018
1778268633.899550000,10.19.155.241,10.19.155.22,7959,5000,84,0x0018
1778268633.899551000,10.19.155.241,10.19.155.22,7959,5000,60,0x0011
1778268633.899820000,10.19.155.22,10.19.155.241,5000,7959,54,0x0011
1778268633.900552000,10.19.155.241,10.19.155.22,7959,5000,60,0x0010
1778268633.900553000,10.19.155.241,10.19.155.22,42963,5000,66,0x0002
1778268633.900584000,10.19.155.22,10.19.155.241,5000,42963,66,0x0012
1778268633.901435000,10.19.155.241,10.19.155.22,42963,5000,60,0x0010
1778268633.901436000,10.19.155.241,10.19.155.22,42963,5000,1819,0x0018
1778268633.901475000,10.19.155.22,10.19.155.241,5000,42963,54,0x0010
1778268633.901935000,10.19.155.22,10.19.155.241,5000,28810,1383,0x0018
1778268633.902646000,10.19.155.241,10.19.155.22,28810,5000,84,0x0018
1778268633.902647000,10.19.155.241,10.19.155.22,28810,5000,60,0x0011
1778268633.902897000,10.19.155.22,10.19.155.241,5000,28810,54,0x0011
1778268633.903389000,10.19.155.241,10.19.155.22,28810,5000,60,0x0010
1778268633.903390000,10.19.155.241,10.19.155.22,62856,5000,66,0x0002
1778268633.903421000,10.19.155.22,10.19.155.241,5000,62856,66,0x0012
1778268633.904349000,10.19.155.241,10.19.155.22,62856,5000,60,0x0010
1778268633.904351000,10.19.155.241,10.19.155.22,62856,5000,1755,0x0018
1778268633.904395000,10.19.155.22,10.19.155.241,5000,62856,54,0x0010
1778268633.905615000,10.19.155.22,10.19.155.241,5000,42963,2501,0x0018
1778268633.906251000,10.19.155.241,10.19.155.22,42963,5000,60,0x0010
1778268633.906769000,10.19.155.241,10.19.155.22,42963,5000,134,0x0018
1778268633.906770000,10.19.155.241,10.19.155.22,42963,5000,622,0x0018
1778268633.907104000,10.19.155.22,10.19.155.241,5000,42963,309,0x0018
1778268633.912465000,10.19.155.22,10.19.155.241,5000,62856,2501,0x0018
1778268633.912862000,10.19.155.241,10.19.155.22,62856,5000,60,0x0010
1778268633.913551000,10.19.155.241,10.19.155.22,62856,5000,134,0x0018
1778268633.913844000,10.19.155.22,10.19.155.241,5000,62856,309,0x0018
1778268633.914160000,10.19.155.241,10.19.155.22,62856,5000,660,0x0018
1778268633.922716000,10.19.155.22,10.19.155.241,5000,42963,727,0x0019
1778268633.925201000,10.19.155.22,10.19.155.241,5000,62856,7354,0x0018
1778268633.926435000,10.19.155.241,10.19.155.22,42963,5000,60,0x0010
1778268633.926436000,10.19.155.241,10.19.155.22,42963,5000,60,0x0011
1778268633.926437000,10.19.155.241,10.19.155.22,62856,5000,60,0x0010
1778268633.926437000,10.19.155.241,10.19.155.22,62856,5000,60,0x0010
1778268633.926437000,10.19.155.241,10.19.155.22,62856,5000,60,0x0010
1778268633.927753000,10.19.155.22,10.19.155.241,5000,42963,54,0x0010
1778268633.928050000,10.19.155.22,10.19.155.241,5000,62856,1239,0x0018
1778268633.928708000,10.19.155.241,10.19.155.22,62856,5000,60,0x0011
1778268633.929078000,10.19.155.22,10.19.155.241,5000,62856,78,0x0018
1778268633.929576000,10.19.155.22,10.19.155.241,5000,62856,54,0x0011
1778268633.929626000,10.19.155.241,10.19.155.22,62856,5000,60,0x0014
1778268636.896382000,10.19.155.241,10.19.155.22,1834,5000,66,0x0002
1778268636.896383000,10.19.155.241,10.19.155.22,49674,5000,66,0x0002
1778268636.896410000,10.19.155.22,10.19.155.241,5000,1834,66,0x0012
1778268636.896590000,10.19.155.22,10.19.155.241,5000,49674,66,0x0012
1778268636.897044000,10.19.155.241,10.19.155.22,1834,5000,60,0x0010
1778268636.897045000,10.19.155.241,10.19.155.22,49674,5000,60,0x0010
1778268636.897046000,10.19.155.241,10.19.155.22,1834,5000,2090,0x0018
1778268636.897135000,10.19.155.22,10.19.155.241,5000,1834,54,0x0010
1778268636.897596000,10.19.155.241,10.19.155.22,49674,5000,2026,0x0018
1778268636.897605000,10.19.155.22,10.19.155.241,5000,49674,54,0x0010
1778268636.897876000,10.19.155.22,10.19.155.241,5000,1834,1383,0x0018
1778268636.898851000,10.19.155.241,10.19.155.22,1834,5000,84,0x0018
1778268636.898851000,10.19.155.241,10.19.155.22,1834,5000,60,0x0011
1778268636.899392000,10.19.155.22,10.19.155.241,5000,1834,54,0x0011
1778268636.899770000,10.19.155.241,10.19.155.22,1324,5000,66,0x0002
1778268636.899771000,10.19.155.241,10.19.155.22,1834,5000,60,0x0010
1778268636.899796000,10.19.155.22,10.19.155.241,5000,1324,66,0x0012
1778268636.900206000,10.19.155.22,10.19.155.241,5000,49674,1383,0x0018
1778268636.900584000,10.19.155.241,10.19.155.22,1324,5000,60,0x0010
1778268636.900585000,10.19.155.241,10.19.155.22,1324,5000,1787,0x0018
1778268636.900627000,10.19.155.22,10.19.155.241,5000,1324,54,0x0010
1778268636.901546000,10.19.155.241,10.19.155.22,49674,5000,84,0x0018
1778268636.901547000,10.19.155.241,10.19.155.22,49674,5000,60,0x0011
1778268636.901547000,10.19.155.241,10.19.155.22,37906,5000,66,0x0002
1778268636.901634000,10.19.155.22,10.19.155.241,5000,37906,66,0x0012
1778268636.901889000,10.19.155.22,10.19.155.241,5000,49674,54,0x0011
1778268636.902271000,10.19.155.241,10.19.155.22,37906,5000,60,0x0010
1778268636.902272000,10.19.155.241,10.19.155.22,49674,5000,60,0x0010
1778268636.902273000,10.19.155.241,10.19.155.22,37906,5000,1851,0x0018
1778268636.902312000,10.19.155.22,10.19.155.241,5000,37906,54,0x0010
1778268636.903327000,10.19.155.22,10.19.155.241,5000,1324,2501,0x0018
1778268636.904079000,10.19.155.241,10.19.155.22,1324,5000,60,0x0010
1778268636.904080000,10.19.155.241,10.19.155.22,1324,5000,134,0x0018
1778268636.904429000,10.19.155.22,10.19.155.241,5000,1324,309,0x0018
1778268636.904409000,10.19.155.241,10.19.155.22,1324,5000,622,0x0018
1778268636.907765000,10.19.155.22,10.19.155.241,5000,37906,2501,0x0018
1778268636.908858000,10.19.155.241,10.19.155.22,37906,5000,60,0x0010
1778268636.909432000,10.19.155.241,10.19.155.22,37906,5000,134,0x0018
1778268636.909434000,10.19.155.241,10.19.155.22,37906,5000,660,0x0018
1778268636.909834000,10.19.155.22,10.19.155.241,5000,37906,309,0x0018
1778268636.911856000,10.19.155.22,10.19.155.241,5000,37906,7354,0x0018
1778268636.913278000,10.19.155.241,10.19.155.22,37906,5000,60,0x0010
1778268636.913279000,10.19.155.241,10.19.155.22,37906,5000,60,0x0010
1778268636.913279000,10.19.155.241,10.19.155.22,37906,5000,60,0x0010
1778268636.913304000,10.19.155.22,10.19.155.241,5000,37906,1239,0x0018
1778268636.913879000,10.19.155.241,10.19.155.22,37906,5000,60,0x0011
1778268636.914240000,10.19.155.22,10.19.155.241,5000,37906,78,0x0018
1778268636.916251000,10.19.155.241,10.19.155.22,37906,5000,60,0x0014
1778268636.916814000,10.19.155.22,10.19.155.241,5000,1324,727,0x0019
1778268636.917284000,10.19.155.241,10.19.155.22,1324,5000,60,0x0010
1778268636.918205000,10.19.155.241,10.19.155.22,1324,5000,60,0x0011
1778268636.918241000,10.19.155.22,10.19.155.241,5000,1324,54,0x0010
1778268639.899044000,10.19.155.241,10.19.155.22,5333,5000,66,0x0002
1778268639.899045000,10.19.155.241,10.19.155.22,34835,5000,66,0x0002
1778268639.899077000,10.19.155.22,10.19.155.241,5000,5333,66,0x0012
1778268639.899265000,10.19.155.22,10.19.155.241,5000,34835,66,0x0012
1778268639.899962000,10.19.155.241,10.19.155.22,5333,5000,60,0x0010
1778268639.899963000,10.19.155.241,10.19.155.22,34835,5000,60,0x0010
1778268639.899964000,10.19.155.241,10.19.155.22,5333,5000,2026,0x0018
1778268639.899965000,10.19.155.241,10.19.155.22,34835,5000,2026,0x0018
1778268639.900069000,10.19.155.22,10.19.155.241,5000,5333,54,0x0010
1778268639.900156000,10.19.155.22,10.19.155.241,5000,34835,54,0x0010
1778268639.901008000,10.19.155.22,10.19.155.241,5000,5333,1383,0x0018
1778268639.902495000,10.19.155.241,10.19.155.22,5333,5000,84,0x0018
1778268639.902497000,10.19.155.241,10.19.155.22,5333,5000,60,0x0011
1778268639.902979000,10.19.155.22,10.19.155.241,5000,5333,54,0x0011
1778268639.903409000,10.19.155.241,10.19.155.22,27760,5000,66,0x0002
1778268639.903410000,10.19.155.241,10.19.155.22,5333,5000,60,0x0010
1778268639.903434000,10.19.155.22,10.19.155.241,5000,27760,66,0x0012
1778268639.903692000,10.19.155.22,10.19.155.241,5000,34835,1383,0x0018
1778268639.904229000,10.19.155.241,10.19.155.22,27760,5000,60,0x0010
1778268639.904231000,10.19.155.241,10.19.155.22,27760,5000,1787,0x0018
1778268639.904265000,10.19.155.22,10.19.155.241,5000,27760,54,0x0010
1778268639.905161000,10.19.155.241,10.19.155.22,34835,5000,84,0x0018
1778268639.905162000,10.19.155.241,10.19.155.22,34835,5000,60,0x0011
1778268639.905162000,10.19.155.241,10.19.155.22,34308,5000,66,0x0002
1778268639.905249000,10.19.155.22,10.19.155.241,5000,34308,66,0x0012
1778268639.905690000,10.19.155.22,10.19.155.241,5000,34835,54,0x0011
1778268639.905956000,10.19.155.241,10.19.155.22,34308,5000,60,0x0010
1778268639.905958000,10.19.155.241,10.19.155.22,34308,5000,1787,0x0018
1778268639.905958000,10.19.155.241,10.19.155.22,34835,5000,60,0x0010
1778268639.905987000,10.19.155.22,10.19.155.241,5000,34308,54,0x0010
1778268639.907367000,10.19.155.22,10.19.155.241,5000,27760,2501,0x0018
1778268639.907866000,10.19.155.241,10.19.155.22,27760,5000,60,0x0010
1778268639.908651000,10.19.155.241,10.19.155.22,27760,5000,134,0x0018
1778268639.908651000,10.19.155.241,10.19.155.22,27760,5000,622,0x0018
1778268639.908919000,10.19.155.22,10.19.155.241,5000,27760,309,0x0018
1778268639.913999000,10.19.155.22,10.19.155.241,5000,34308,2501,0x0018
1778268639.914544000,10.19.155.241,10.19.155.22,34308,5000,60,0x0010
1778268639.915558000,10.19.155.241,10.19.155.22,34308,5000,134,0x0018
1778268639.915559000,10.19.155.241,10.19.155.22,34308,5000,660,0x0018
1778268639.915940000,10.19.155.22,10.19.155.241,5000,34308,309,0x0018
1778268639.919783000,10.19.155.22,10.19.155.241,5000,34308,7354,0x0018
1778268639.920165000,10.19.155.241,10.19.155.22,34308,5000,60,0x0010
1778268639.920166000,10.19.155.241,10.19.155.22,34308,5000,60,0x0010
1778268639.920166000,10.19.155.241,10.19.155.22,34308,5000,60,0x0010
1778268639.920256000,10.19.155.22,10.19.155.241,5000,34308,1239,0x0018
1778268639.920712000,10.19.155.241,10.19.155.22,34308,5000,60,0x0011
1778268639.921367000,10.19.155.22,10.19.155.241,5000,34308,78,0x0018
1778268639.921780000,10.19.155.241,10.19.155.22,34308,5000,60,0x0014
1778268639.924904000,10.19.155.22,10.19.155.241,5000,27760,727,0x0019
1778268639.925356000,10.19.155.241,10.19.155.22,27760,5000,60,0x0010
1778268639.925995000,10.19.155.241,10.19.155.22,27760,5000,60,0x0011
1778268639.926025000,10.19.155.22,10.19.155.241,5000,27760,54,0x0010
1778268642.899373000,10.19.155.241,10.19.155.22,57446,5000,66,0x0002
1778268642.899374000,10.19.155.241,10.19.155.22,15368,5000,66,0x0002
1778268642.899405000,10.19.155.22,10.19.155.241,5000,57446,66,0x0012
1778268642.899596000,10.19.155.22,10.19.155.241,5000,15368,66,0x0012
1778268642.902078000,10.19.155.241,10.19.155.22,57446,5000,60,0x0010
1778268642.902078000,10.19.155.241,10.19.155.22,15368,5000,60,0x0010
1778268642.902079000,10.19.155.241,10.19.155.22,57446,5000,2090,0x0018
1778268642.902080000,10.19.155.241,10.19.155.22,15368,5000,2026,0x0018
1778268642.902404000,10.19.155.22,10.19.155.241,5000,57446,54,0x0010
1778268642.903012000,10.19.155.22,10.19.155.241,5000,15368,54,0x0010
1778268642.903573000,10.19.155.22,10.19.155.241,5000,57446,1383,0x0018
1778268642.904441000,10.19.155.241,10.19.155.22,57446,5000,84,0x0018
1778268642.904442000,10.19.155.241,10.19.155.22,57446,5000,60,0x0011
1778268642.904773000,10.19.155.22,10.19.155.241,5000,57446,54,0x0011
1778268642.905212000,10.19.155.241,10.19.155.22,57446,5000,60,0x0010
1778268642.905213000,10.19.155.241,10.19.155.22,2446,5000,66,0x0002
1778268642.905256000,10.19.155.22,10.19.155.241,5000,2446,66,0x0012
1778268642.905560000,10.19.155.22,10.19.155.241,5000,15368,1383,0x0018
1778268642.905984000,10.19.155.241,10.19.155.22,2446,5000,60,0x0010
1778268642.905985000,10.19.155.241,10.19.155.22,2446,5000,1851,0x0018
1778268642.906023000,10.19.155.22,10.19.155.241,5000,2446,54,0x0010
1778268642.907223000,10.19.155.241,10.19.155.22,15368,5000,84,0x0018
1778268642.907225000,10.19.155.241,10.19.155.22,15368,5000,60,0x0011
1778268642.907225000,10.19.155.241,10.19.155.22,52378,5000,66,0x0002
1778268642.907332000,10.19.155.22,10.19.155.241,5000,52378,66,0x0012
1778268642.907713000,10.19.155.22,10.19.155.241,5000,15368,54,0x0011
1778268642.908153000,10.19.155.241,10.19.155.22,52378,5000,60,0x0010
1778268642.908156000,10.19.155.241,10.19.155.22,52378,5000,1819,0x0018
1778268642.908156000,10.19.155.241,10.19.155.22,15368,5000,60,0x0010
1778268642.908203000,10.19.155.22,10.19.155.241,5000,52378,54,0x0010
1778268642.909550000,10.19.155.22,10.19.155.241,5000,2446,2501,0x0018
1778268642.910120000,10.19.155.241,10.19.155.22,2446,5000,60,0x0010
1778268642.910486000,10.19.155.241,10.19.155.22,2446,5000,134,0x0018
1778268642.911287000,10.19.155.22,10.19.155.241,5000,2446,309,0x0018
1778268642.911373000,10.19.155.241,10.19.155.22,2446,5000,622,0x0018
1778268642.916399000,10.19.155.22,10.19.155.241,5000,52378,2501,0x0018
1778268642.917034000,10.19.155.241,10.19.155.22,52378,5000,60,0x0010
1778268642.917468000,10.19.155.241,10.19.155.22,52378,5000,134,0x0018
1778268642.917468000,10.19.155.241,10.19.155.22,52378,5000,660,0x0018
1778268642.918265000,10.19.155.22,10.19.155.241,5000,52378,309,0x0018
1778268642.921836000,10.19.155.22,10.19.155.241,5000,52378,7354,0x0018
1778268642.924644000,10.19.155.241,10.19.155.22,52378,5000,60,0x0010
1778268642.924645000,10.19.155.241,10.19.155.22,52378,5000,60,0x0010
1778268642.924645000,10.19.155.241,10.19.155.22,52378,5000,60,0x0010
1778268642.924673000,10.19.155.22,10.19.155.241,5000,52378,1239,0x0018
1778268642.926229000,10.19.155.22,10.19.155.241,5000,2446,727,0x0019
1778268642.926449000,10.19.155.241,10.19.155.22,52378,5000,60,0x0011
1778268642.927037000,10.19.155.22,10.19.155.241,5000,52378,78,0x0018
1778268642.927602000,10.19.155.241,10.19.155.22,2446,5000,60,0x0010
1778268642.927604000,10.19.155.241,10.19.155.22,2446,5000,60,0x0011
1778268642.927604000,10.19.155.241,10.19.155.22,52378,5000,60,0x0014
1778268642.927667000,10.19.155.22,10.19.155.241,5000,2446,54,0x0010
1778268642.927794000,10.19.155.22,10.19.155.241,5000,52378,54,0x0011
1778268644.320233000,10.19.155.103,10.19.155.22,41588,5000,74,0x0002
1778268644.320273000,10.19.155.22,10.19.155.103,5000,41588,74,0x0012
1778268644.321361000,10.19.155.103,10.19.155.22,41588,5000,66,0x0010
1778268644.324342000,10.19.155.103,10.19.155.22,41588,5000,583,0x0018
1778268644.324368000,10.19.155.22,10.19.155.103,5000,41588,66,0x0010
1778268644.325481000,10.19.155.22,10.19.155.103,5000,41588,1447,0x0018
1778268644.326576000,10.19.155.103,10.19.155.22,41588,5000,66,0x0010
1778268644.327854000,10.19.155.103,10.19.155.22,41588,5000,146,0x0018
1778268644.328092000,10.19.155.22,10.19.155.103,5000,41588,321,0x0018
1778268644.328695000,10.19.155.103,10.19.155.22,41588,5000,304,0x0018
1778268644.328696000,10.19.155.103,10.19.155.22,41588,5000,320,0x0018
1778268644.331096000,10.19.155.22,10.19.155.103,5000,41588,66,0x0010
1778268644.343237000,10.19.155.22,10.19.155.103,5000,41588,608,0x0019
1778268644.349877000,10.19.155.103,10.19.155.22,41588,5000,66,0x0010
1778268644.349878000,10.19.155.103,10.19.155.22,41588,5000,66,0x0011
1778268644.349966000,10.19.155.22,10.19.155.103,5000,41588,66,0x0010
1778268645.901250000,10.19.155.241,10.19.155.22,20210,5000,66,0x0002
1778268645.901283000,10.19.155.22,10.19.155.241,5000,20210,66,0x0012
1778268645.902067000,10.19.155.241,10.19.155.22,33611,5000,66,0x0002
1778268645.902068000,10.19.155.241,10.19.155.22,20210,5000,60,0x0010
1778268645.902069000,10.19.155.241,10.19.155.22,20210,5000,2026,0x0018
1778268645.902085000,10.19.155.22,10.19.155.241,5000,33611,66,0x0012
1778268645.902230000,10.19.155.22,10.19.155.241,5000,20210,54,0x0010
1778268645.902787000,10.19.155.241,10.19.155.22,33611,5000,60,0x0010
1778268645.902789000,10.19.155.241,10.19.155.22,33611,5000,2026,0x0018
1778268645.902825000,10.19.155.22,10.19.155.241,5000,33611,54,0x0010
1778268645.903347000,10.19.155.22,10.19.155.241,5000,20210,1383,0x0018
1778268645.904214000,10.19.155.241,10.19.155.22,20210,5000,84,0x0018
1778268645.904216000,10.19.155.241,10.19.155.22,20210,5000,60,0x0011
1778268645.904573000,10.19.155.22,10.19.155.241,5000,20210,54,0x0011
1778268645.905086000,10.19.155.241,10.19.155.22,20210,5000,60,0x0010
1778268645.905345000,10.19.155.241,10.19.155.22,36906,5000,66,0x0002
1778268645.905378000,10.19.155.22,10.19.155.241,5000,36906,66,0x0012
1778268645.906290000,10.19.155.241,10.19.155.22,36906,5000,60,0x0010
1778268645.906291000,10.19.155.241,10.19.155.22,36906,5000,1755,0x0018
1778268645.906333000,10.19.155.22,10.19.155.241,5000,36906,54,0x0010
1778268645.906880000,10.19.155.22,10.19.155.241,5000,33611,1383,0x0018
1778268645.907448000,10.19.155.241,10.19.155.22,33611,5000,84,0x0018
1778268645.908042000,10.19.155.241,10.19.155.22,33611,5000,60,0x0011
1778268645.908475000,10.19.155.241,10.19.155.22,46706,5000,66,0x0002
1778268645.908500000,10.19.155.22,10.19.155.241,5000,46706,66,0x0012
1778268645.908822000,10.19.155.22,10.19.155.241,5000,33611,54,0x0011
1778268645.909169000,10.19.155.241,10.19.155.22,46706,5000,60,0x0010
1778268645.909169000,10.19.155.241,10.19.155.22,33611,5000,60,0x0010
1778268645.909170000,10.19.155.241,10.19.155.22,46706,5000,1851,0x0018
1778268645.909207000,10.19.155.22,10.19.155.241,5000,46706,54,0x0010
1778268645.911766000,10.19.155.22,10.19.155.241,5000,36906,2501,0x0018
1778268645.912364000,10.19.155.241,10.19.155.22,36906,5000,60,0x0010
